fear,"Im not a #nervouswreck, Im a  #pileup. #GoingCrazy #HelpMe #Insane #Antisocial"
fear,I was literally shaking getting the EKG done lol 🙄
fear,@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 #horrific
fear,@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited
fear,"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit "
fear,@RosieBalls I fear for the future of mankind
fear,First day of college feeling nervous
fear,"i might have #hysteria ,i don't kno if it's just #anxiety or both,..need a diagnosis cuz somethin' is messed up,need ert bu i nvr come out"
fear,@danisnotonfire you made me cry and shake to the point where my parents had to calm me down and give me calming tablets...
fear,Gonna get some acupuncture today for all my damn anxiety 🙃🤕
fear,#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria #terrorism #race #riots #GasCrisis2016 #NoDAPL #rape
fear,@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare
fear,@corruptmelon now im feeling the #worry
fear,That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥😥
fear,i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite
fear,White Americans are worried about Arab terrorists. Black Americans are fearful of a terrorist in a Police uniform on a daily basis.
fear,Today was horrible and it was only half a day
fear,"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME....."
fear,"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy"
fear,@RoseTintMyWorId fucking hell mate absolute nightmare 😓
fear,"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate "
fear,Life long fear of havin a shit and a spider crawls up ya bum
fear,"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids"
fear,@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 
fear,"I start work tmrw yall, i'm nervous lol"
fear,I Don't know what make #Pakistan fear more their #terrorist or their #terrorism  #TerrorStatePak
fear,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain, #anxiety #iamkratom"
fear,Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.
fear,I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic
fear,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation
fear,Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo
fear,Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k ?
fear,Do you think humans have the sense for recognizing impending doom? #anxiety
fear,I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems
fear,im literally shaking bc im nervous and bc its fucking cold oh how i love life
fear,I feel horrible. I have accounting today but physically and mentally am not okay 😪
fear,@BigBossPeltonen \nLikewise #death #cutting #despair
fear,I am about to be a coward and I feel terrible. But I can't even face this 😭
fear,"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit #horror"
fear,@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson #shudder
fear,@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid
fear,My roommate talks and laughs in her sleep. It never fails to scare the shit out of me. 🙅🏽😳
fear,I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 
fear,I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.
fear,@RossKemp Omg that is just horrific. Something needs to be done. 😢
fear,I'm getting so nervous for my first anatomy exam 😩
fear,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole
fear,mm nothing like a good old fashioned panic induced cry on your living room floor
fear,r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!
fear,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel 
fear,"In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps"
fear,I have another test tonight #nervous
fear,"@gdimelow @TheDailyShow @NivenJ1 @jordanklepper These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans."
fear,Can't believe how nervous I feel tonight...who feels the same #mufc
fear,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough
fear,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough
fear,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone "
fear,She was so posh it frightened me. I'm still scared.
fear,"In wake of fresh #terror threat and sounding of alert in #Mumbai, praying for safety &amp; security of everybody in the city #Maharashtra #news"
fear,"Woke by #nightmare @ 3AM, couldn't sleep any more, so took a #UseAllTheHotWaterShower. Now I have time to read."
fear, ughh I just want all this to be over.. it's like a nightmare! can we all just get along?
fear,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair
fear,Jimmy Carr makes me want to cry and cry *shiver* 
fear,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat
fear,Jimmy Carr makes me want to cry and cry *shiver* #awful
fear,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅
fear,And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life
fear,Andrew's hands start shaking and he says 'I hope I die.. like right now'
fear,I dread this drive every Wednesday 😩
fear,"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg"
fear,Maybe @SamHeughan can send me good luck on my job interview tomorrow. #nervous 😳
fear,@alivitali that's what I'm afraid of!
fear,So not pumped for this interview #nervous
fear,An @amityaffliction kind of drive home from work today #nightmare #dailyfeels
fear,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion
fear,"When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott"
fear,hi my names anxiety and i have shaun
fear,Background. Suffered a bit at times of #stress. Always a bit #shy. About 8 years ago (aged 30) I was made redundant. That's when it started
fear,@YahooCare data stolen in 2014 and only now do you tell us .
fear,I dread math 😴
fear,@SusannahSpot I could pop round #nightmare
fear,@excalibater I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely :(
fear,How do you ever stop being #afraid of someone that you live with
fear,@DSWT I despair at this madness! It's beyond #shocking it's cold blooded murder!  How long will #SouthAfrica stand by &amp;watch #WorldRhinoDay
fear,in my dream....They were trying to steal my kidney!!!  #blackmarket #whydidiwatchthat
fear,So she goes first. She gets her book signed &amp; I can barely take their picture cuz I'm shaking 😭😭😭😭😭
fear,Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 #nightmare
fear,#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape
fear,Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme
fear,When you arrive at the office the day before your first ever festival and the Internet is down #panic
fear,@WunderlistHelp are you guys still down? When can we go up? #panic
fear,The focal points of war lie in #terrorism and the #UN needs to address #violentextremism
fear,Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;
fear,Put my passport in a safe back after getting back from Australia 🌏. Only problem is now I can't remember where the safe is!! #panic 🛂
fear,"@nigglydz lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶"
fear,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol #nightmare
fear,What the fuck is he even doing ? He should be off that's fucking horrific !
fear,@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.
fear,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? #fear
fear,@prw190 #zionist = #terror \nImagine this kid was a #Palestinian or #Muslim\nZionists stealing #innocence of childhood from #Jewish #children
fear,I don't know how people can binge watch horror films ...ALONE!😓😰
fear,Haven't gotten one hour of sleep... Today is going to be a fun day 😐 #restless
fear,This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. 
fear,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of #terrorism
fear,"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --"
fear,I thought the nausea and headaches had passed but lol I feel awful today
fear,Job interview in the afternoon  #ek
fear,Tomorrow is the day I cut and dye my hair! 😳 #nervous #excited
fear,A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. #panic
fear,"# ISIS REFERENCES SCRUBBED?  Federal complaint against suspect in NYC, NJ bombings appears to omit terror names in bloody journ...  #news"
fear,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted
fear,searching for what pro and academic writers have to say about #writing #anxiety and #writersblock
fear,What an actual nightmare
fear,Can we go back 2 weeks and start again ?? This is seriously dreadful
fear,I absolutely love having an anxiety attack halfway through a family meal
fear,Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA
fear,"After #terror our leaders say, 'Don't jump to conclusions,' but [in matters of #racial unrest], they are silent. Why is that? @greggutfeld"
fear,im tired of people telling me the worry about me when in fact they probably never gave a fuck about me
fear,#Aleppo city is burning. The head of #terrorism #Assad regime &amp; #Russia are bombarding the city right now with #whitephosphrus #bombs !
fear,"Bloody hell Pam, calm yourself down. But could have sworn something black &amp; hairy just ran across the carpet, #perilsoflivingalone #nervous"
fear,im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem
fear,"Just heard what happen at grandad hometown last night such a terrible news 💔, hope everyone okay 😢"
fear,"@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first, being too frightened to repeat another--"
fear,It's 5:55am. I'm hungry but there is no food. #panic
fear,I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!
fear,"@AllyTheRipper @ProoF @SpaitoGaming every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on.."
fear,"@JackAndAHat butter up the walls, nightmare"
fear,both afraid of all the same things
fear,onus is on Pakistan' : MEAIndia after #Uri #terror attack
fear,Don't wanna really go out but I can't say no. Deffo have a fear of missing out
fear,Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo
fear,@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice 
fear,My doctor is giving me flower extract to relieve anxiety and reduce panic attacks :')
fear,I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭
fear,@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.
fear,"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down."
fear,@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?
fear,@KennyCoble @Rosie these horrific situations will only get worse if trump is elected. vote Hillary.
fear,"@BBCNews 😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1"
fear,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare
fear,"@Tik115 Issue with that is, will the effort involved get back the amount I put into it? That's what I'm fearful of."
fear,"Avoiding #fears only makes them scarier. Whatever your #fear, if you face it, it should start to fade. #courage"
fear,My anxiety is playing around HELP!!!!!
fear,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous
fear,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare
fear,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys #anxiety"
fear,I'm afraid she's the goat you libeling people? #afraid #goat #libeling
fear,"@twlldun @bbcquestiontime @JacobReesMogg @leicesterliz @normanlamb @CarolineLucas @JuliaHB1 Oh god, not Brewer again. The horror, the horror"
fear,&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(
fear,"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati"
fear,Someone wake me when @Therealkiss make 2016 remix of 'Why'❗️b/w #TerrenceCrutcher #Election2016 #colinkapernick #terrorism #riots this 2much
fear,@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg 
fear,I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 #nightmare
fear,@coopah Worst than going to the morgue to do a positive ID. #horrible Reuters
fear,Scott Dann injured aka my worst nightmare
fear,"bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy"
fear,induction day tomorrow for pizza express #nervous
fear,Dates in the glove box' is pure panic excuse #GBBO
fear,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas #nightmare #stressed"
fear,I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul 
fear,how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..
fear,"My interview went well today, I can't wait to find out what happens. #nervous #excited #interview #jobinterview"
fear,"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines."
fear,@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst
fear,Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n #Loneliness #aloneinthecity 
fear,I can never find the exact #emoji that I'm after at the exact moment that I need it #panic
fear,@katlute which one....the one where u threaten violence? Or the phedophiliac u support?  Or the constitution violations he proposes?
fear,still shaking though 🙃
fear,Watching It Follows.  This is a super freaky movie.  #horror #scary
fear,Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror
fear,"Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett"
fear,@Burnt_Out_Darth @theaterofscifi thanks. #nightmare
fear,#TerrorStatePak we r confirm that #navazsharif is post graduate distinction student of university of #terrorism. He can't spare himself.
fear,"@ANI_news #Pakistan should stop cross border #terrorism if they really need solution for #KashmirIssue. @narendramodi sir, #India should act"
fear,3:45am and off to the hospital! Elouise's waters have gone! #panic #Labour #LittleSister #superexcited
fear,"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare."
fear,I hate having ideas but being too afraid to share them 😔
fear,i'd let jiho step on my throat but he'd probs be afraid he'd hurt me
fear,"@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom"
fear,Nawaz Sharif's UN should start #सत्य_बोध_यात्रा as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism
fear,Idk if it's hella hot in here or I'm nervous
fear,@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid
fear,I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all
fear,Today's alarm shows how unprepared professors and students are when it comes to emergency protocols. We don't know where to go @CalStateLA
fear,@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !
fear,And here we go again 😓 #restless
fear,"There's always that one song which makes you turn of the radio, as you'd rather sit in silence 😡 #awful"
fear,Do you think humans have the sense for recognizing impending doom? 
fear,@GeneralBakshi Only Indian seems to be afraid of War is @sardesairajdeep n like India is for WAR! WAR! WAR! we cry war. #PakistanMustPay
fear,@officialShaky 'Operation Echoes' is gathering momentum ... #tense  #feelsick #excited
fear,Retweeted Dr. Rand Paul (@RandPaul):\n\nStop fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.
fear,The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare
fear,World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?
fear,"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL"
fear,We ashamed of being an ally to you. Pakistan sacrificed almost 50000 civilians by siding you in war on #terror @JudgeTedPoe
fear,#terror test ................
fear,@MrMalky @kwr66 How awful! Switched off!
fear,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church #nervous
fear,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal
fear,Just had a massive argument with my alarm today... I didn't want to get up. I don't know how we're going to fix this by tomorrow morning 😕
fear,@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered #awful
fear,"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare"
fear,#beyond naming &amp; shaming ; lies a vast space b/w #sanctions &amp; #terror state...v *wait til Others #impose it...&amp; do not hv COURAGE #ourselves
fear,"@MEAIndia: Virtually every statement by other countries at #UN has referred to #terror as main threat to peace, #Pak still in denial."
fear,wow if i need to start over on SIF im prob gonna just die
fear,"When your body says FUCK YOU BITCH, You ain't sleeping\n #sleep #cantsleep #drained "
fear,I want to slide into the dms but im too fucking shy #shy
fear,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli #terrible
fear,At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.
fear,"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism"
fear,#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.
fear,"Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women."
fear,Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.
fear,@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation 💔
fear,@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances
fear,Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism
fear,@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country).  #wakeupcall
fear,@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall
fear,"@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?"
fear,this Mac update has me some kind of apprehensive.
fear,a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +
fear,Your boy' is having a nightmare @VivaLaSergio
fear,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged"
fear,@SadiqKhan #terrorism shouldn't be a way of life in the united etates and wasn't until #islam brought it here! #IslamExposed #islambacon
fear,Now #India is #afraid of #bad #terrorism.
fear,@RJAH_NHS @ChrisHudson76 @mbrandreth #course day # potential Leadership #excited #nervous # proud
fear,ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!
fear,Man city's kit is dreadful!
fear,"jimmy_dore: RaisingTheBoss we've already lost our country and our government to oligarchs, but their fear tactics still work it appears."
fear,"@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter "
fear,Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .'
fear,"@Megannn_walsh12 @itsshelleeey never said that,Just not fair how Yous think it's completely okay to bully someone"
fear,Just feel awkward that I'm being timid to everyone.
fear,"Rooney ! Oh dear, oh dear ! Fucking dreadful 🙈⚽️⚽️"
fear,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? 
fear,@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...
fear,@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. 
fear,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking
fear,"#ntfc mourinho is worried,  bringing Ibra  and Rushford on.  #panic"
fear,"@latenightdaryun pfft, as if anyone undergoing the constant ongoing horror of sapient consciousness has any trust in themself anyway"
fear,Librarians scare me
fear,@SherriEShepherd because #whitepeople are #afraid of large #blackmen?
fear,"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times #anxiety"
fear,@mikebairdMP @AndrewConstance @nswtaxi how many sex cases u need before u guys learn UBER is shocking to the consumer unregulated
fear,@ashish_geol @getPakistanTV @HamidMirGEO .. Have you give thought to Khalistaan? \nNo concern of you Baluchistan !! Kashmir is an Issue.
fear,Democracy doesn't work\n#mob #mentality #mass #hysteria #fear #mongering #oligarchy
fear,I want to slide into the dms but im too fucking shy 
fear,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is #shocking"
fear,A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. 
fear,"@Miami4Trump Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama"
fear,We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16
fear,@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;)
fear,So not pumped for this interview 
fear,Rojo is shocking.......absolutely shocking !!!
fear,#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani
fear,"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all #panic"
fear,"When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless"
fear,@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!
fear,@Lrihendry I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks
fear,"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas  #stressed"
fear,@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy
fear,We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars
fear,@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?
fear,"Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes."
fear,"@JennyPGR I worry about typos in any email to Simon, draft attached or not..."
fear,@NinjaWorrier @ali_zimmer @m_pattison How long ago was that? (I shudder to think.)
fear,@BigBossPeltonen \nLikewise #death #cutting 
fear,@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.
fear,horrid having a car n no liscence
fear,Today has dragged on #restless
fear,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day
fear,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam  #polygamy
fear,we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues
fear,How I Murdered Your Mother #SpookyTv #horror
fear,Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 
fear,Girls with hairy arms scare me
fear,Didn't concede yet but having a nightmare at the back #MUFC
fear,"me, myself, and I \n #horror movie alone again tonight maybe a #zombie would eat me and finish my life game already - i want #gameover"
fear,I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.
fear,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting"
fear,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless
fear,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball
fear,@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. 
fear,mmmm i'm kinda sad i hope i can shake this before school
fear,Late night #thoughts. Feeling #restless.
fear,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety #anxiety"
fear,@carlybigelow13 first you take the room now you wanna beat me up #bully
fear,@datboyJuniorE lool soon as man start loosing weight.  Its panic
fear,@jndtech horrible.
fear,“The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.”   \n  ―#Stanley #Coren
fear,Fosu Mensah is having a complete nightmare! It's the reason all Northamptons attacks come from the left.
fear,"@Ms_Asia_Pacific @jgsuing @PilosopoTanya @HuffingtonPost @HuffPostPol as a fellow UP grad, i shiver at the shallowness of his arguments"
fear,How can America be so openly embracing racism. 
fear,Overtime... #TeamNA #WCH2016 #nervous
fear,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism"
fear,Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k #apprehension?
fear,We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16
fear,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂 #horror #suchagirl
fear,@bobcesca_go @sesmithesq \nDidn't Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.
fear,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated
fear,How can America be so openly embracing racism. #dismayed
fear,Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.
fear,@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys 🐴🦄
fear,Super shitting it about this tattoo 
fear,when people hit on me i try to shake them off by talking about how i hide from communism
fear,How am I supposed to intimidate the freshman if half of them are taller than I am??
fear,"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself"
fear,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol 
fear,Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA
fear,Round 2 #panic #pcola
fear,"2day's most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!"
fear,"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans"
fear,@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.
fear,The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16
fear,@BraveHermione_ + and gives it to hear] 'Please.. I can tell you anything if you want to listen. maybe you're dont afraid anymore of me +
fear,#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India
fear,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety "
fear,Sickness bug! #awful
fear,@gowoonist i got that but you were alarming
fear,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible
fear,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it 
fear,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'"
fear,"David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor"
fear,@jjskeffington @foodbelfast I dread to think!
